http://www.appconomy.cn,2012年5月,艾普科美AppConomy,艾普科美AppConomy为餐饮业、中小型零售商等提供移动解决方案，包括室内定位、积分、优惠、营销等等，主打产品为“津津市场”(Jinjin)。,full/21a022abaf01972887d4a5afd39cd3a1.png,http://itjuzi.com/thumb/?w=400&h=300&src=/images/21a022abaf01972887d4a5afd39cd3a1.png,初创期,上海
http://www.forgame.com,2009年1月,Forgame云游控股,Forgame集团是一家云端游戏和网页游戏公司，由菲音、捷游两个游戏研发品牌以及维动发行平台组成，旗下产品有包括《明朝时代》、《凡人修真》等。,full/c971f3321bf926c6fa25ed783df57edb.png,http://itjuzi.com/thumb/?w=400&h=300&src=/images/c971f3321bf926c6fa25ed783df57edb.png,上市公司,广东
http://www.touchmedia.cn,2003年1月,触动传媒TouchMedia,触动传媒是一家出租车内互动媒体及广告平台，通过触摸互动荧屏技术为出租车乘客等提供广告内容。,full/0f0cfafa01702fdf867153e850872a30.jpg,http://itjuzi.com/thumb/?w=400&h=300&src=/images/0f0cfafa01702fdf867153e850872a30.jpg,成长发展期,上海
http://tuhu.cn,2011年1月,途虎养车网,途虎养车网是一个主打汽车后服务、养车消费的电子商务网站，目前主打轮胎、轮毂等购买和保养，上海阑途信息技术有限公司旗下网站。 其前身是卡帕养车网。,full/4643e9e2707dc7a5dd838a0adf838f21.jpg,http://itjuzi.com/thumb/?w=400&h=300&src=/images/4643e9e2707dc7a5dd838a0adf838f21.jpg,成长发展期,上海
http://www.d.cn/,2004年2月,当乐网,当乐网，致力于为移动用户提供包括单机游戏、手机网游、社交游戏、及游戏互动社区等全方位的移动娱乐游戏服务。,full/944f43846a49b4bf06180a9ceff0801a.jpg,http://itjuzi.com/thumb/?w=400&h=300&src=/images/944f43846a49b4bf06180a9ceff0801a.jpg,初创期,北京
http://www.duokan.com,2010年2月,多看阅读,多看阅读是一家面向互联网的电子阅读和视频开发服务商，隶属于北京多看科技有限公司。2012年被小米收购。,full/c4033241cb431da98ae266cb74ecbb48.png,http://itjuzi.com/thumb/?w=400&h=300&src=/images/c4033241cb431da98ae266cb74ecbb48.png,成长发展期,北京
http://www.topu.com/,2007年4月,过来人教育/过来人公开课,过来人教育是过来人（北京）教育科技有限公司旗下网站，是一个视频直播教育平台，主打职业发展教育服务。,full/c6114fd8b6865bec15d143aa920b7485.jpg,http://itjuzi.com/thumb/?w=400&h=300&src=/images/c6114fd8b6865bec15d143aa920b7485.jpg,成长发展期,北京
http://www.yongche.com,2010年5月,易到用车,易到用车是一家智能交通和汽车租赁服务商。北京东方车云信息技术有限公司旗下产品。,full/d32d75d85d50b4dd854c7e3421a4cf81.png,http://itjuzi.com/thumb/?w=400&h=300&src=/images/d32d75d85d50b4dd854c7e3421a4cf81.png,成长发展期,北京
http://www.zhenpuedu.com,2007年1月,真朴教育,真朴教育是一家主打东方文化、关注人类自然成长和自由发展的新教育品牌，旗下包括真围棋教室、真朴古琴教室、真朴家庭成长课程等产品，在北京、上海、深圳、江苏、山东等地都开设了分校。,full/366ca8653d153c0236e146d738681ac7.jpg,http://itjuzi.com/thumb/?w=400&h=300&src=/images/366ca8653d153c0236e146d738681ac7.jpg,成长发展期,北京
http://www.51kuban.com,2009年4月,酷伴网,酷伴网是一个英语口语学习平台，将线上SNS社区与线下小组结合、提供更有效的英语学习方案。上海酷伴文化文化传播有限公司旗下。,full/31c34180692276aae03f3f44b663d87a.png,http://itjuzi.com/thumb/?w=400&h=300&src=/images/31c34180692276aae03f3f44b663d87a.png,初创期,上海
http://www.kingdowin.com,2009年9月,筋斗云游戏,北京筋斗云游戏是一家移动社交游戏公司，产品有保卫羊村、曹操到了等。,full/e09d07cf5e9eac55cfbc5342df689198.png,http://itjuzi.com/thumb/?w=400&h=300&src=/images/e09d07cf5e9eac55cfbc5342df689198.png,成长发展期,北京
http://www.bestlearning.cn/,2009年6月,贝乐学科英语,"贝乐学科英语是一家以""浸入式学科英语""为教学法的少儿英语培训机构。引进了美国的教学理念、美国K12教育体系、""美国幼儿园""（2-6岁）、""美国小学""（7-12岁）主流核心课程体系。",full/c080e5fbd3d6a6eed3b775296532b51d.jpg,http://itjuzi.com/thumb/?w=400&h=300&src=/images/c080e5fbd3d6a6eed3b775296532b51d.jpg,成长发展期,北京
http://www.ikang.com,2004年2月,爱康国宾,爱康国宾是一家主打体检的健康管理公司，为个人及团体提供从体检、检测、医疗、家庭医生、慢病管理、健康保险等全方位个性化服务，由爱康网和上海国宾健检联合组建。,full/f126ee1963bec14c34c852ae49b25eca.jpg,http://itjuzi.com/thumb/?w=400&h=300&src=/images/f126ee1963bec14c34c852ae49b25eca.jpg,上市公司,北京
http://www.nala.com.cn/,2009年6月,NALA娜拉,NALA是杭州徐娜拉电子商务有限公司旗下品牌，是一个化妆品B2C商城。,full/f8b172436ed6f8e6529e51428bedbf9f.jpg,http://itjuzi.com/thumb/?w=400&h=300&src=/images/f8b172436ed6f8e6529e51428bedbf9f.jpg,成长发展期,浙江
http://www.koogame.cn/,2009年11月,掌中酷柚/KooGame,掌中酷柚，专注于高品质智能手机游戏的开发和运营，已推出《雷电2012HD》、《愤怒的小鱼HD》、《坦克大战-合金弹头》、《功夫熊猫消消看》、《二战坦克》等多款手机游戏，并与多家平台达成合作。,full/d2c621cb72e45fe46222adaa9f506415.jpg,http://itjuzi.com/thumb/?w=400&h=300&src=/images/d2c621cb72e45fe46222adaa9f506415.jpg,初创期,广东
http://www.quwan.com/,2009年4月,趣玩网,中国领先的创意百货网上商城，在线销售家居、装饰、厨浴、办公、休闲、潮流等创意商品。,full/48fc2e0b6fb0e07338f2a458d4148da1.jpg,http://itjuzi.com/thumb/?w=400&h=300&src=/images/48fc2e0b6fb0e07338f2a458d4148da1.jpg,成长发展期,北京
http://www.aibang.com,2007年1月,爱帮网,爱帮网是一家本地生活搜索服务提供商，为用户提供电话、地址、电子地图等本地商户黄页信息，以及公交查询、团购打折、生活经验等本地生活类信息，有移动app爱帮公交、爱帮附近等。爱帮聚信(北京)科技有限公司旗下。,full/9a4560b4ad4e215baacc52047d123ede.jpg,http://itjuzi.com/thumb/?w=400&h=300&src=/images/9a4560b4ad4e215baacc52047d123ede.jpg,成长发展期,北京
http://www.lizi.com,2014年4月,丽子商城/NALA娜拉,丽子商城原名NALA娜拉(nala.com.cn)，是一家专业的化妆品、美妆B2C网站，隶属于杭州徐娜拉电子商务有限公司。旗下有丽子化妆品零售官网，娜拉（NALA）化妆品零售品牌、农草堂保健品零售品牌。,full/54e0cc112d848a4c61cfd960a2894cf2.jpg,http://itjuzi.com/thumb/?w=400&h=300&src=/images/54e0cc112d848a4c61cfd960a2894cf2.jpg,初创期,浙江
http://www.muhenet.com,2011年3月,上海慕和网络,上海慕和网络科技是一家游戏开发和运营公司，拥有手机、网页等多种类型的游戏产品，有魔卡幻想、掌上三国等。,full/c3d0a051a6e7036588305532aeccf6f0.png,http://itjuzi.com/thumb/?w=400&h=300&src=/images/c3d0a051a6e7036588305532aeccf6f0.png,成长发展期,上海
http://www.aipai.com/,2008年9月,爱拍原创/拍大师,爱拍网是一个原创视频社区，旗下有视频创作软件“拍大师”等。广州爱拍网络科技有限公司旗下产品。,full/147b612255d6861818ae7f36f1ee7d9d.jpg,http://itjuzi.com/thumb/?w=400&h=300&src=/images/147b612255d6861818ae7f36f1ee7d9d.jpg,成长发展期,广东
http://jiongji.com/,2010年10月,囧记单词/超有爱科技,囧记单词是趣味英语学习移动应用，提供一种看搞笑图片、记单词的英语学习方式，成都超有爱科技有限公司旗下。,full/676b119140f2d413c33df23be8e4c07d.png,http://itjuzi.com/thumb/?w=400&h=300&src=/images/676b119140f2d413c33df23be8e4c07d.png,初创期,四川
http://www.baicizhan.com/,2012年8月,百词斩/超有爱科技,百词斩是一个英语单词学习工具，成都超有爱科技有限公司旗下。,full/e0ddc60710892798cf085f03688e874b.png,http://itjuzi.com/thumb/?w=400&h=300&src=/images/e0ddc60710892798cf085f03688e874b.png,初创期,四川
http://www.tuan800.com/,2010年6月,团800网,团800网是一个专业的团购导航，团博百众（北京）科技有限公司旗下。,full/90a5182e45ff93e381aed44c7ba832fe.png,http://itjuzi.com/thumb/?w=400&h=300&src=/images/90a5182e45ff93e381aed44c7ba832fe.png,成长发展期,北京
http://www.tap4fun.com/,2008年3月,成都尼毕鲁科技Tap4Fun,Tap4Fun是一家移动游戏开发商，产品有《海岛帝国》、《银河帝国》等，隶属于成都尼毕鲁科技(NibiruTech)有限公司。,full/ba258ea5df962152e47a5a8e239ba210.jpg,http://itjuzi.com/thumb/?w=400&h=300&src=/images/ba258ea5df962152e47a5a8e239ba210.jpg,成长发展期,四川
http://www.babytree.com/,2007年3月,宝宝树,宝宝树是一个垂直母婴网站，用户在这里可以进行有价值的经验分享，得到愉快的育儿成长体验，此外宝宝树还开发了多款智能硬件。北京众鸣世纪科技有限公司旗下。,full/1d748bdd6cfefd7e9ae418a54add1436.jpg,http://itjuzi.com/thumb/?w=400&h=300&src=/images/1d748bdd6cfefd7e9ae418a54add1436.jpg,成长发展期,北京
http://www.cjol.com/,1997年5月,中国人才热线,中国人才热线是一家老牌的网络招聘平台，为求职者及企业提供招聘、猎头、人力资源服务等。,full/931571df72b2966d7ac4d8b0e959ae5c.jpg,http://itjuzi.com/thumb/?w=400&h=300&src=/images/931571df72b2966d7ac4d8b0e959ae5c.jpg,成长发展期,广东
http://www.convenientpower.com,2007年1月,Convenient Power,Convenient Power是一家无线充电设备及技术服务商，为移动电子设备用户提供更大自由度和便宜的无线充电设备。,full/255e9f2cc5eed2c37e0f2d422bc35dd5.jpg,http://itjuzi.com/thumb/?w=400&h=300&src=/images/255e9f2cc5eed2c37e0f2d422bc35dd5.jpg,成长发展期,香港
http://www.siteview.com,2001年1月,SiteView游龙科技,SiteView是一家网络管理软件开发商，产品线包括下列8款产品：ITSM/IT服务管理、ECC综合系统管理、NNM网络设备管理、LM系统日志管理、EIM互联网行为网关、DM桌面管理、VLAN虚拟局域网、TR069智能设备管理等。北京游龙网网络科技有限公司旗下。,full/09dcec24bcfec1bb3f9497d20db4dfd7.jpg,http://itjuzi.com/thumb/?w=400&h=300&src=/images/09dcec24bcfec1bb3f9497d20db4dfd7.jpg,成长发展期,北京
http://www.tujia.com,2011年12月,途家网,途家网是一个高品质服务公寓预订平台，提供旅游地度假公寓的在线搜索、查询和交易服务。,full/678ac6554f884a33fce939613a5e8689.png,http://itjuzi.com/thumb/?w=400&h=300&src=/images/678ac6554f884a33fce939613a5e8689.png,成长发展期,北京
http://www.mafengwo.cn/,2006年1月,蚂蜂窝,蚂蜂窝是一个旅游分享社交媒体，提供旅游攻略、自助游线路等服务。,full/223b753910d6cf4104183cac3a939a13.png,http://itjuzi.com/thumb/?w=400&h=300&src=/images/223b753910d6cf4104183cac3a939a13.png,成长发展期,北京
http://www.kascend.com,2011年1月,杭州开迅科技/开迅视频,开迅视频是一款集海量视频、本地播放、高清流畅、直播电视于一体的多功能手机视频播放应用。杭州开迅科技有限公司旗下产品。,full/dcbca4c86cbcc7f05b6e10d6925ab75c.png,http://itjuzi.com/thumb/?w=400&h=300&src=/images/dcbca4c86cbcc7f05b6e10d6925ab75c.png,成长发展期,浙江
http://www.jhtcm.com,2011年7月,君和堂/诺宇医疗,君和堂是一家中医馆，整合中医药文化、教育、医疗、养生和现代IT服务业，建立起以中医360度管理式医疗为服务模式的连锁体系。隶属于南京诺宇医疗服务有限公司。,full/90faafcd26ae58bb280a6378cffb1ba1.jpg,http://itjuzi.com/thumb/?w=400&h=300&src=/images/90faafcd26ae58bb280a6378cffb1ba1.jpg,初创期,江苏
http://www.hortor.net,2010年8月,豪腾嘉科Hortor/疯狂猜图,北京豪腾嘉科软件(Hortor)是一家移动互联网公司，开发游戏、提供外包服务等，产品有疯狂猜图、时尚搭、数字订货会等。,full/c3d62d86f7a1afcfb01f051d82b40ed1.png,http://itjuzi.com/thumb/?w=400&h=300&src=/images/c3d62d86f7a1afcfb01f051d82b40ed1.png,初创期,北京
http://www.unisound.com/,2012年6月,云知声,云知声是一家专注于智能语音识别及语言处理技术的移动互联网公司，推出了一系列语音识别服务中间件和语音识别服务云平台，可广泛应用在移动互联网、智能家电、可穿戴设备、车载导航、医疗、教育、呼叫中心等领域，为企业和用户提供专业的语音识别服务。,full/3a8edecc6ec832c3ae4eb21133e12d3d.jpg,http://itjuzi.com/thumb/?w=400&h=300&src=/images/3a8edecc6ec832c3ae4eb21133e12d3d.jpg,成长发展期,北京
http://www.dajiabao.com/,2012年3月,大家保,大家保是一家致力于保险资讯和产品搜索、比较、预订的服务平台，隶属于上海财华保网络科技有限公司。,full/9af887dca9c6d8aa194b514788de7edc.jpg,http://itjuzi.com/thumb/?w=400&h=300&src=/images/9af887dca9c6d8aa194b514788de7edc.jpg,初创期,上海
http://www.vipabc.com,2008年8月,VIPABC/TutorGroup,VIPABC是一个真人在线英语学习培训网站，TutorGroup麦奇教育旗下。,full/ca2b48a09f24deba9cd693093d3b56f8.png,http://itjuzi.com/thumb/?w=400&h=300&src=/images/ca2b48a09f24deba9cd693093d3b56f8.png,成长发展期,北京
http://www.kktv1.com,2012年3月,KK唱响/杭州米络科技,KK唱响是一款手机实时视频K歌及音乐视频交友软件。杭州米络科技有限公司旗下产品。,full/b3bfe2031f6ea5320e54324f76e3e8bc.png,http://itjuzi.com/thumb/?w=400&h=300&src=/images/b3bfe2031f6ea5320e54324f76e3e8bc.png,初创期,浙江
http://www.tutor-group.com,2008年8月,TutorGroup麦奇教育,TutorGroup是一个真人在线语言学习平台，旗下有VIPABC、TutorABCJr等英语学习平台。,full/3d28292e6e0d0deb0a88113922803c20.png,http://itjuzi.com/thumb/?w=400&h=300&src=/images/3d28292e6e0d0deb0a88113922803c20.png,成长发展期,台湾
http://www.inbilin.com,2012年5月,比邻,比邻是一款主打“只打给陌生人”的语音电话和社交应用，此前主打手机问答，由北京比邻在线信息技术有限公司开发。,full/e81413dbe711452864a83420c6e39b6b.png,http://itjuzi.com/thumb/?w=400&h=300&src=/images/e81413dbe711452864a83420c6e39b6b.png,初创期,北京
http://www.wifigx.com,2012年1月,WiFi共享精灵/同享网络,WiFi共享精灵是一家WiFi分享应用工具，通过一键设置，将笔记本变成无线路由器，让WIFI手机及PAD实现共享上网，不需要服务器支持，支持消息收发。南京同享网络科技有限公司旗下产品。,full/4dea6c2c0656165ad4f35a88a74450a4.jpg,http://itjuzi.com/thumb/?w=400&h=300&src=/images/4dea6c2c0656165ad4f35a88a74450a4.jpg,初创期,江苏
